feature,mean_importance
project_prf_application_type,-0.0008576553077379936
project_prf_year_of_project,-0.00021146559821119681
process_pmf_docs,-0.0002044411230134338
tech_tf_development_platform_pc,-0.0001251536127426192
project_prf_relative_size,-9.773447410103692e-05
process_pmf_development_methodologies,-8.476001178646664e-05
project_prf_development_type_new_development,-5.871079158575737e-05
tech_tf_development_platform_mr,-5.058482870314851e-05
tech_tf_development_platform_mf,-3.8932742114930474e-05
_case_tool_used_yes,-2.407026870719503e-05
project_prf_development_type_re_development,-1.4559435405424315e-05
tech_tf_language_type_APG,-9.295845756097931e-06
external_eef_organisation_type,-6.36414030592003e-06
_case_tool_used_don_t_know,-4.581558178383404e-06
external_eef_industry_sector,-4.13924250022707e-06
tech_tf_architecture_no,-1.937524035827698e-06
project_prf_team_size_group,-8.703461944398194e-07
project_prf_application_group_infrastructure_software,-1.7976437733935312e-07
project_prf_application_group_mathematically_intensive_application,0.0
tech_tf_architecture_don_t_know,0.0
_case_tool_used_no,0.0
22_LightGBM_prediction,0.0
tech_tf_language_type_5GL,0.0
tech_tf_dbms_used_no,0.0
tech_tf_development_platform_proprietary,0.0
tech_tf_development_platform_hand_held,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
project_prf_application_group_real_time_application,0.0
tech_tf_architecture_not_applicable,0.0
tech_tf_development_platform_multi,1.3390943432112224e-06
project_prf_application_group_mathematically_intensive_application_1,1.519797073107343e-06
tech_tf_tools_used,1.6375713650677858e-05
project_prf_application_group_business_application,1.8187481936313143e-05
tech_tf_language_type_4GL,1.8512106385606963e-05
external_eef_data_quality_rating_b,3.311034505545235e-05
tech_tf_architecture_yes,4.332202541601632e-05
tech_tf_language_type_Missing,4.5034493519499616e-05
tech_tf_dbms_used_yes,7.133748930936989e-05
project_prf_max_team_size,9.202239524619266e-05
tech_tf_language_type_3GL,0.0001498818259632731
tech_tf_primary_programming_language,0.0002813349662408107
project_prf_functional_size,0.00040320443667744984
1_Linear_prediction,0.0014927252676624147
21_RandomForest_prediction,0.007560657743009814
2_Default_LightGBM_prediction,0.00766355940242301
3_Xgboost_prediction,0.015274273525451368
project_prf_normalised_work_effort_level_1,0.019277874047319433
Ensemble_prediction,0.12140762303323571
12_LightGBM_prediction,1.0464753986607824
