feature,mean_importance
project_prf_year_of_project,-0.0008380772184477456
project_prf_functional_size,-0.0005080011801503609
tech_tf_development_platform_mr,-0.00019328400362915443
tech_tf_primary_programming_language,-0.00019057240360890944
external_eef_industry_sector,-0.00017597235709208985
tech_tf_tools_used,-0.00014668447360800043
tech_tf_architecture_no,-9.332571172286503e-05
process_pmf_docs,-8.67408810653579e-05
tech_tf_architecture_yes,-4.92163839610725e-05
project_prf_team_size_group,-4.847507116161748e-05
_case_tool_used_yes,-4.5669312338262465e-05
tech_tf_language_type_4GL,-3.375333399733421e-05
tech_tf_dbms_used_yes,-3.345742488460104e-05
external_eef_data_quality_rating_b,-2.702281611143831e-05
process_pmf_development_methodologies,-2.1892989610927672e-05
project_prf_development_type_new_development,-1.8389702302582662e-05
tech_tf_language_type_Missing,-1.5303823009826108e-05
project_prf_max_team_size,-1.0638121363554242e-05
_case_tool_used_no,-9.408854740716733e-06
project_prf_application_group_mathematically_intensive_application_1,-8.579481217724921e-06
tech_tf_architecture_don_t_know,-7.1548061664108984e-06
tech_tf_language_type_APG,-5.406236896737804e-07
tech_tf_dbms_used_no,0.0
tech_tf_language_type_5GL,0.0
tech_tf_development_platform_proprietary,0.0
tech_tf_development_platform_multi,0.0
tech_tf_development_platform_hand_held,0.0
tech_tf_architecture_not_applicable,0.0
project_prf_application_group_real_time_application,0.0
project_prf_application_group_mathematically_intensive_application,0.0
project_prf_application_group_infrastructure_software,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
22_LightGBM_prediction,0.0
project_prf_development_type_re_development,4.2823586922105524e-06
tech_tf_development_platform_mf,6.312928222442643e-06
tech_tf_language_type_3GL,8.337144332523638e-06
project_prf_application_group_business_application,2.207653863450579e-05
tech_tf_development_platform_pc,2.4063269317394635e-05
project_prf_relative_size,5.087378367851919e-05
_case_tool_used_don_t_know,7.267949316762806e-05
project_prf_application_type,7.343281928630165e-05
external_eef_organisation_type,0.00019502401784400673
1_Linear_prediction,0.002187820808384726
2_Default_LightGBM_prediction,0.00584021605125914
21_RandomForest_prediction,0.00870220633454298
project_prf_normalised_work_effort_level_1,0.020542236509617902
3_Xgboost_prediction,0.022851222207940756
Ensemble_prediction,0.184078261799208
12_LightGBM_prediction,1.0488214701934602
