feature,mean_importance
project_prf_functional_size,-0.0012581971058411537
tech_tf_primary_programming_language,-0.000340545871745794
_case_tool_used_yes,-0.0002746030420757134
project_prf_year_of_project,-0.00022955052001326777
external_eef_industry_sector,-0.00012499217179470778
project_prf_application_type,-0.00011708567639562157
process_pmf_docs,-0.00010456690486820436
tech_tf_architecture_no,-5.767054668165128e-05
tech_tf_dbms_used_yes,-4.660402251825263e-05
tech_tf_development_platform_pc,-3.473358938561877e-05
project_prf_team_size_group,-3.102322276624381e-05
tech_tf_architecture_don_t_know,-1.922787603341608e-05
external_eef_data_quality_rating_b,-1.7361484533760796e-05
project_prf_application_group_business_application,-1.35053911727398e-05
tech_tf_language_type_4GL,-8.492155270861668e-06
tech_tf_development_platform_multi,-7.096247605825612e-06
project_prf_max_team_size,-7.019311174275011e-06
_case_tool_used_don_t_know,-6.092223296325083e-06
tech_tf_development_platform_mf,-4.089968501291841e-06
external_eef_organisation_type,-4.077764113996629e-06
tech_tf_development_platform_mr,-3.938908280008702e-06
_case_tool_used_no,-2.899342503319413e-06
project_prf_development_type_re_development,-2.8094258691671593e-06
tech_tf_language_type_3GL,-4.9170498503392504e-08
tech_tf_language_type_Missing,-1.4512620573337021e-08
project_prf_application_group_real_time_application,0.0
tech_tf_architecture_not_applicable,0.0
tech_tf_development_platform_hand_held,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_language_type_5GL,0.0
tech_tf_dbms_used_no,0.0
tech_tf_development_platform_proprietary,0.0
project_prf_application_group_mathematically_intensive_application,0.0
22_LightGBM_prediction,0.0
project_prf_application_group_infrastructure_software,0.0
project_prf_application_group_mathematically_intensive_application_1,1.907740500102506e-06
process_pmf_development_methodologies,1.0325158071121388e-05
tech_tf_architecture_yes,1.5168865978558432e-05
tech_tf_language_type_APG,2.0876692445531698e-05
project_prf_development_type_new_development,5.967954851840013e-05
project_prf_relative_size,8.039581822773672e-05
tech_tf_tools_used,0.0001946894376738062
2_Default_LightGBM_prediction,0.0011201098446616
1_Linear_prediction,0.003123965445879358
21_RandomForest_prediction,0.005593004779583584
project_prf_normalised_work_effort_level_1,0.016266221038535623
3_Xgboost_prediction,0.025224565948333232
Ensemble_prediction,0.11609071358507839
12_LightGBM_prediction,1.0952488011899635
