feature,mean_importance
project_prf_application_type,-0.01583512256846023
tech_tf_architecture_client_server,-0.0011230509820293832
project_prf_cost_currency_european__euro,-0.0005651626628862428
project_prf_team_size_group_5_8,-0.0004666168486166633
project_prf_team_size_group_2,-0.00036912859353492865
tech_tf_language_type_4GL,-0.0002788017978018864
project_prf_development_type_new_development,-0.00013158072526260335
tech_tf_architecture_multi_tier_with_web_public_interface,-0.00011316499498695843
tech_tf_development_platform_proprietary,-1.554312234475219e-16
tech_tf_server_roles,-1.554312234475219e-16
tech_tf_client_server_no,-1.4432899320127036e-16
tech_tf_primary_programming_language_javascript,-1.4432899320127036e-16
tech_tf_development_platform_multi,-1.3322676295501878e-16
tech_tf_primary_programming_language_abap,-1.2212453270876723e-16
tech_tf_development_platform_mr,-1.2212453270876723e-16
process_pmf_development_methodologies_agile_development__iterative,-1.2212453270876723e-16
project_prf_team_size_group_41_50,-1.1102230246251565e-16
project_prf_team_size_group_21_30,-1.1102230246251565e-16
project_prf_team_size_group_3_4,-1.1102230246251565e-16
tech_tf_primary_programming_language_proprietary_agile_platform,-1.1102230246251565e-16
tech_tf_tools_used,-1.1102230246251565e-16
project_prf_application_group_real_time_application,-1.1102230246251565e-16
project_prf_application_group_business_application,-9.992007221626409e-17
tech_tf_primary_programming_language_pl_i,-9.992007221626409e-17
project_prf_application_group_infrastructure_software,-9.992007221626409e-17
project_prf_team_size_group_61_70,-9.992007221626409e-17
tech_tf_architecture_multi_tier,-9.992007221626409e-17
project_prf_application_group_mathematically_intensive_application,-9.992007221626409e-17
tech_tf_language_type_5GL,-9.992007221626409e-17
project_prf_relative_size_l,-8.881784197001253e-17
process_pmf_development_methodologies_agile_development__personal_software_process__psp___unified_process,-8.881784197001253e-17
tech_tf_primary_programming_language_c__,-8.881784197001253e-17
tech_tf_primary_programming_language_java,-7.771561172376095e-17
process_pmf_development_methodologies_personal_software_process__psp___unified_process,-7.771561172376095e-17
process_pmf_development_methodologies_agile_development__scrum,-7.771561172376095e-17
process_pmf_development_methodologies_agile_development__unified_process,-6.661338147750939e-17
tech_tf_primary_programming_language_oracle,-5.551115123125783e-17
process_pmf_development_methodologies_agile_development__joint_application_development__jad___multifunctional_teams,-5.551115123125783e-17
project_prf_cost_currency_canada__dollar,7.930344697523183e-05
project_prf_relative_size_s,0.00017271790318192925
project_prf_relative_size_m2,0.0005153352955536205
project_prf_relative_size_xs,0.0007906543139226563
project_prf_development_type_re_development,0.0013934422331467022
process_pmf_development_methodologies_agile_development,0.0017440155315656125
tech_tf_primary_programming_language_c_,0.0018917600644931976
tech_tf_dbms_used_yes,0.002191659209316699
project_prf_team_size_group_9_14,0.002592462145169683
project_prf_relative_size_m1,0.0033918621325249366
project_prf_functional_size,0.004126364064462385
project_prf_team_size_group_Missing,0.004905401758259542
external_eef_industry_sector,0.005005845242686791
tech_tf_web_development_web,0.005841282275892867
external_eef_organisation_type,0.007161058823186994
people_prf_personnel_changes,0.008593968039109579
tech_tf_client_server_yes,0.011807182837721652
external_eef_data_quality_rating_b,0.012497164293913166
project_prf_year_of_project,0.016062357122697157
project_prf_relative_size_xxs,0.022270240823008835
tech_tf_development_platform_pc,0.04485909267428265
process_pmf_docs,0.04944647713237445
project_prf_max_team_size,0.2917347616406055
tech_tf_architecture_stand_alone,0.3468776947205376
