feature,mean_importance
tech_tf_language_type_5GL,-0.0006980234251098283
tech_tf_dbms_used_no,-0.0004902138556843738
process_pmf_docs,-0.00033850199073336417
project_prf_application_group_mathematically_intensive_application,-0.0001762892231842117
_case_tool_used_don_t_know,-0.0001312044637836296
_case_tool_used_yes,-0.0001168772117448702
tech_tf_architecture_no,-7.837338738113653e-05
tech_tf_primary_programming_language,-4.6086216660889966e-05
tech_tf_development_platform_multi,-4.157972259931642e-05
tech_tf_architecture_not_applicable,0.0
tech_tf_development_platform_hand_held,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_tools_used,0.00017985445964098236
tech_tf_development_platform_mr,0.0002539706953700316
_case_tool_used_no,0.0006131631658065961
tech_tf_language_type_APG,0.0010965969937081431
external_eef_data_quality_rating_b,0.001169957166917124
project_prf_application_group_real_time_application,0.0016530558110326333
project_prf_application_group_infrastructure_software,0.0016714626995163796
tech_tf_development_platform_pc,0.0020733285955592206
project_prf_development_type_re_development,0.002430089051640072
project_prf_team_size_group,0.0026391053248253195
tech_tf_language_type_4GL,0.002815447777314961
tech_tf_architecture_don_t_know,0.00284244823844827
project_prf_application_group_mathematically_intensive_application_1,0.0034097952881256164
tech_tf_dbms_used_yes,0.004065554371213076
project_prf_development_type_new_development,0.004437164597691256
tech_tf_architecture_yes,0.006003268966392317
project_prf_application_group_business_application,0.006301995483516842
project_prf_year_of_project,0.00736313610276138
external_eef_industry_sector,0.009568203452484492
tech_tf_development_platform_proprietary,0.010846257203918287
tech_tf_development_platform_mf,0.011304383470236334
project_prf_application_type,0.013292044183488293
external_eef_organisation_type,0.018462885302706088
process_pmf_development_methodologies,0.032012701698287106
tech_tf_language_type_Missing,0.0372050756712161
project_prf_functional_size,0.04102435874584857
tech_tf_language_type_3GL,0.04735226842056696
project_prf_max_team_size,0.06957454216056028
project_prf_relative_size,0.3006437474033019
project_prf_normalised_work_effort_level_1,0.31585859525925064
