feature,mean_importance
process_pmf_docs,-0.0010805299958388747
_case_tool_used_yes,-0.0006487391299208279
tech_tf_language_type_APG,-0.0006466044378231172
tech_tf_architecture_no,-0.0006282997278648117
project_prf_application_group_mathematically_intensive_application,-6.929934692430084e-05
tech_tf_primary_programming_language,-3.1952069902929645e-05
project_prf_application_group_mathematically_intensive_application_1,-2.5698765368298294e-05
_case_tool_used_don_t_know,-9.216517797816515e-06
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_development_platform_proprietary,0.0
tech_tf_development_platform_hand_held,0.0
tech_tf_architecture_not_applicable,0.0
tech_tf_language_type_5GL,0.0
tech_tf_development_platform_multi,1.8726993111461977e-05
external_eef_data_quality_rating_b,0.0004473706425888957
tech_tf_tools_used,0.0006479210085973408
tech_tf_development_platform_mr,0.0006626991318366082
tech_tf_dbms_used_no,0.0007580131191303185
project_prf_team_size_group,0.0015061965618304418
project_prf_application_group_infrastructure_software,0.0015785206285425456
tech_tf_architecture_yes,0.0030744929318459293
tech_tf_architecture_don_t_know,0.003207103502462949
project_prf_year_of_project,0.0032705816761150696
tech_tf_dbms_used_yes,0.004346254987665088
tech_tf_development_platform_pc,0.004437369614025977
project_prf_application_group_real_time_application,0.004470311606891253
project_prf_development_type_re_development,0.0045315583442273825
external_eef_industry_sector,0.006484171938224892
_case_tool_used_no,0.007067724973506673
tech_tf_language_type_4GL,0.008014061969429775
project_prf_application_type,0.008498064336605448
project_prf_application_group_business_application,0.009924979210280249
tech_tf_development_platform_mf,0.010698150224556845
project_prf_development_type_new_development,0.012997993650719552
external_eef_organisation_type,0.0201225096007391
tech_tf_language_type_3GL,0.027173214948591217
process_pmf_development_methodologies,0.043399928384230714
tech_tf_language_type_Missing,0.04502100362984114
project_prf_functional_size,0.049703286556847213
project_prf_max_team_size,0.08578076731678022
project_prf_normalised_work_effort_level_1,0.2092367026987628
project_prf_relative_size,0.274476638209712
