feature,shap_importance
project_prf_relative_size,0.30926484947797045
tech_tf_language_type_3GL,0.14152116248754604
project_prf_normalised_work_effort_level_1,0.12411696179124042
process_pmf_development_methodologies,0.1138208993784131
tech_tf_language_type_Missing,0.09120108540761053
external_eef_organisation_type,0.08579360221498948
project_prf_max_team_size,0.0779690337936933
project_prf_development_type_new_development,0.07774215559546512
project_prf_functional_size,0.07312324161577503
tech_tf_development_platform_mf,0.06955638293772151
tech_tf_architecture_yes,0.05906383019322052
project_prf_application_type,0.057782863614958886
tech_tf_language_type_4GL,0.057648347792443225
external_eef_industry_sector,0.05755981466881466
project_prf_application_group_business_application,0.05489252859849624
_case_tool_used_no,0.04527496611530425
project_prf_year_of_project,0.035891116090641995
project_prf_team_size_group,0.028685907828902787
tech_tf_dbms_used_yes,0.026221627385616484
_case_tool_used_yes,0.02143229896758266
tech_tf_development_platform_pc,0.020879646793987218
tech_tf_architecture_don_t_know,0.01904151714037054
external_eef_data_quality_rating_b,0.016288942421632643
tech_tf_development_platform_proprietary,0.01594186839541004
tech_tf_development_platform_mr,0.015532140591544143
project_prf_application_group_real_time_application,0.0128113436973613
tech_tf_language_type_APG,0.012732151071803532
project_prf_application_group_mathematically_intensive_application_1,0.012186919107084332
process_pmf_docs,0.01191344885121719
project_prf_application_group_infrastructure_software,0.005647520158209485
tech_tf_architecture_no,0.005384231505552844
tech_tf_tools_used,0.005017308698262042
tech_tf_language_type_5GL,0.004644270018545138
tech_tf_dbms_used_no,0.004024829429136044
project_prf_development_type_re_development,0.0032490596908937327
tech_tf_development_platform_multi,0.0007656807841674388
_case_tool_used_don_t_know,0.0005644099858686405
tech_tf_primary_programming_language,0.00036569527335583295
project_prf_application_group_mathematically_intensive_application,0.00020353878664705556
tech_tf_architecture_not_applicable,1.6847503627692716e-19
project_prf_application_group_business_application__infrastructure_software,6.684792851851956e-20
tech_tf_development_platform_hand_held,0.0
