feature,mean_importance
project_prf_application_group_infrastructure_software,-0.0010890662137551742
tech_tf_architecture_not_applicable,-0.0010173085280181127
project_prf_development_type_re_development,-0.0005722678028672434
tech_tf_development_platform_multi,-0.0003976993090907599
process_pmf_docs,-0.00029933552606039584
_case_tool_used_don_t_know,-0.00027085355455738205
tech_tf_architecture_no,-1.6423210348193164e-05
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_development_platform_hand_held,0.0
tech_tf_primary_programming_language,1.4154831888668618e-05
project_prf_application_group_mathematically_intensive_application,1.6337531860011188e-05
tech_tf_tools_used,0.00011472722942655889
tech_tf_dbms_used_no,0.00017749458682503327
tech_tf_language_type_5GL,0.00022621310141757167
tech_tf_architecture_yes,0.0007517256056615351
external_eef_data_quality_rating_b,0.0009661280140123351
project_prf_application_group_mathematically_intensive_application_1,0.0011278034040750784
_case_tool_used_yes,0.0011930559172159904
_case_tool_used_no,0.0027204711532064275
tech_tf_development_platform_mr,0.0029596771054088977
tech_tf_dbms_used_yes,0.003098086935710331
project_prf_year_of_project,0.003691524032729432
tech_tf_language_type_APG,0.0040049422069151405
project_prf_team_size_group,0.004115153954134287
tech_tf_architecture_don_t_know,0.004403104853667794
tech_tf_development_platform_pc,0.0048829198393428915
project_prf_application_type,0.005750058199671337
tech_tf_language_type_4GL,0.006221358707421498
project_prf_application_group_real_time_application,0.006960360943004873
tech_tf_development_platform_proprietary,0.008182679594887842
external_eef_industry_sector,0.008565114758258585
project_prf_application_group_business_application,0.011533804654536161
project_prf_development_type_new_development,0.01385882184138445
tech_tf_development_platform_mf,0.014196192483875991
external_eef_organisation_type,0.01567105785172469
process_pmf_development_methodologies,0.03477674428980624
tech_tf_language_type_Missing,0.039589596479019405
tech_tf_language_type_3GL,0.04927876904896454
project_prf_functional_size,0.057157706917518314
project_prf_max_team_size,0.1039055406632184
project_prf_normalised_work_effort_level_1,0.18757038457769123
project_prf_relative_size,0.27951607809906875
