feature,mean_importance
_case_tool_used_yes,-2.3213552130316174e-05
project_prf_application_group_mathematically_intensive_application_1,-1.4864079565238275e-05
tech_tf_language_type_APG,-1.3080918331187518e-06
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_development_platform_proprietary,2.7755575615628915e-18
tech_tf_dbms_used_no,2.7755575615628915e-18
project_prf_application_group_mathematically_intensive_application,2.7755575615628915e-18
tech_tf_development_platform_hand_held,2.7755575615628915e-18
tech_tf_development_platform_mr,2.7755575615628915e-18
tech_tf_architecture_not_applicable,2.7755575615628915e-18
tech_tf_architecture_yes,2.7755575615628915e-18
tech_tf_language_type_4GL,5.551115123125783e-18
project_prf_application_group_real_time_application,5.551115123125783e-18
_case_tool_used_don_t_know,5.551115123125783e-18
tech_tf_language_type_5GL,5.551115123125783e-18
_case_tool_used_no,8.326672684688674e-18
tech_tf_architecture_don_t_know,8.326672684688674e-18
project_prf_application_group_infrastructure_software,1.3877787807814457e-17
tech_tf_architecture_no,6.158518966348225e-07
tech_tf_development_platform_multi,2.0228934418831114e-06
tech_tf_language_type_Missing,1.0563793988646596e-05
tech_tf_development_platform_pc,4.014819208102427e-05
project_prf_application_group_business_application,5.722201902444435e-05
tech_tf_primary_programming_language,6.167187774419047e-05
project_prf_development_type_new_development,6.389194789675756e-05
project_prf_development_type_re_development,7.344512418459848e-05
external_eef_data_quality_rating_b,0.00010393535531452724
tech_tf_language_type_3GL,0.00013158073925296498
tech_tf_dbms_used_yes,0.00013454325998578932
process_pmf_development_methodologies,0.00023258249893582384
project_prf_application_type,0.00028270428974489225
external_eef_industry_sector,0.00029341979361849346
tech_tf_tools_used,0.0004975502031122431
tech_tf_development_platform_mf,0.0006762686859302147
project_prf_year_of_project,0.0007938806997259629
project_prf_team_size_group,0.0009074220805061928
process_pmf_docs,0.0017617188234009234
external_eef_organisation_type,0.0018072615615793985
project_prf_max_team_size,0.019995189124693342
project_prf_functional_size,0.03071414634029087
project_prf_relative_size,0.04082080529560517
project_prf_normalised_work_effort_level_1,1.2559279092128721
