feature,mean_importance
tech_tf_language_type_Missing,-5.297229575855211e-05
project_prf_application_group_mathematically_intensive_application_1,-3.361772000024799e-05
tech_tf_development_platform_mr,-1.3282219909205306e-07
tech_tf_language_type_4GL,0.0
tech_tf_dbms_used_no,0.0
_case_tool_used_no,0.0
external_eef_data_quality_rating_b,0.0
tech_tf_language_type_5GL,0.0
tech_tf_development_platform_proprietary,2.7755575615628915e-18
tech_tf_architecture_not_applicable,2.7755575615628915e-18
project_prf_application_group_infrastructure_software,2.7755575615628915e-18
project_prf_application_group_business_application__infrastructure_software,2.7755575615628915e-18
project_prf_application_group_real_time_application,5.551115123125783e-18
tech_tf_development_platform_hand_held,5.551115123125783e-18
project_prf_application_group_mathematically_intensive_application,8.326672684688674e-18
tech_tf_architecture_don_t_know,1.3877787807814457e-17
_case_tool_used_don_t_know,1.0539685871557847e-06
tech_tf_language_type_APG,3.692728522694533e-06
tech_tf_architecture_no,5.131720755538471e-06
tech_tf_development_platform_multi,1.8779316563918848e-05
project_prf_application_group_business_application,2.0350292267884428e-05
tech_tf_language_type_3GL,2.5086440218638482e-05
_case_tool_used_yes,2.7600659611340395e-05
tech_tf_architecture_yes,3.5222742682169963e-05
tech_tf_development_platform_pc,4.3482523432350484e-05
tech_tf_tools_used,0.0001131632262315746
project_prf_development_type_re_development,0.00011404183901917165
tech_tf_dbms_used_yes,0.00017408488714807657
process_pmf_development_methodologies,0.00017550952566250944
tech_tf_development_platform_mf,0.00019297297149639125
project_prf_development_type_new_development,0.0002141770868697407
project_prf_application_type,0.00022150585058672013
tech_tf_primary_programming_language,0.00022174635568319724
project_prf_team_size_group,0.00048491994626498336
external_eef_industry_sector,0.0005219184541008087
project_prf_year_of_project,0.0011028731569223045
external_eef_organisation_type,0.0021462045722813157
process_pmf_docs,0.002383191707373558
project_prf_max_team_size,0.01599577106702013
project_prf_relative_size,0.025455239173406842
project_prf_functional_size,0.029640167835046784
project_prf_normalised_work_effort_level_1,1.2928095347776467
