feature,mean_importance
tech_tf_development_platform_mf,-6.799055519068342e-05
project_prf_application_group_mathematically_intensive_application_1,-4.093716141266857e-05
tech_tf_language_type_Missing,-3.3798637871387814e-05
project_prf_application_group_real_time_application,-3.3173380816869936e-05
_case_tool_used_no,-7.356500957150791e-07
tech_tf_architecture_no,-1.3877787807814457e-17
tech_tf_dbms_used_no,-1.3877787807814457e-17
project_prf_application_group_infrastructure_software,-1.3877787807814457e-17
project_prf_application_group_business_application__infrastructure_software,-1.3877787807814457e-17
external_eef_data_quality_rating_b,-1.3877787807814457e-17
tech_tf_development_platform_pc,-1.1102230246251566e-17
tech_tf_development_platform_hand_held,-1.1102230246251566e-17
tech_tf_development_platform_multi,-1.1102230246251566e-17
tech_tf_development_platform_proprietary,-1.1102230246251566e-17
tech_tf_language_type_5GL,-1.1102230246251566e-17
tech_tf_architecture_not_applicable,-1.1102230246251566e-17
project_prf_application_group_mathematically_intensive_application,-8.326672684688674e-18
_case_tool_used_don_t_know,-8.326672684688674e-18
tech_tf_development_platform_mr,-5.551115123125783e-18
project_prf_development_type_re_development,3.652743494342303e-07
tech_tf_architecture_don_t_know,1.984244869818186e-06
tech_tf_language_type_3GL,5.53107870248648e-06
project_prf_development_type_new_development,1.4106012567013938e-05
tech_tf_language_type_APG,1.8404788050760402e-05
project_prf_application_group_business_application,4.021918467537189e-05
tech_tf_architecture_yes,6.23999565748129e-05
tech_tf_dbms_used_yes,0.00010917973447698847
tech_tf_language_type_4GL,0.00014710573932721349
_case_tool_used_yes,0.00022152870316228813
process_pmf_development_methodologies,0.00022445640406281442
project_prf_team_size_group,0.00030329356839843834
tech_tf_primary_programming_language,0.00038109750328564065
project_prf_year_of_project,0.00046003479790232283
tech_tf_tools_used,0.0006907543917582471
external_eef_industry_sector,0.0007064291923809862
external_eef_organisation_type,0.0007187221116944448
project_prf_application_type,0.0014352427600489658
process_pmf_docs,0.0015251595277545106
project_prf_max_team_size,0.01401015213380356
project_prf_relative_size,0.024400608465651095
project_prf_functional_size,0.03241864626608333
project_prf_normalised_work_effort_level_1,1.2928798751962933
