feature,mean_importance
tech_tf_architecture_yes,-0.0006522500065782727
_case_tool_used_yes,-0.0006050803900501279
tech_tf_development_platform_multi,-0.0003878224134235372
tech_tf_architecture_don_t_know,-0.00012376450517564142
tech_tf_language_type_APG,-2.069114787947024e-05
project_prf_development_type_re_development,-1.6983577400406235e-05
tech_tf_development_platform_hand_held,0.0
tech_tf_architecture_not_applicable,0.0
tech_tf_development_platform_proprietary,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
project_prf_application_group_infrastructure_software,0.0
project_prf_application_group_mathematically_intensive_application,0.0
tech_tf_language_type_5GL,0.0
tech_tf_development_platform_mr,1.4676543091340922e-06
tech_tf_dbms_used_no,2.5658557130159298e-06
project_prf_application_group_real_time_application,3.5880566580444306e-05
tech_tf_language_type_Missing,0.0001953400729391111
tech_tf_architecture_no,0.0002009098133595802
tech_tf_development_platform_pc,0.0002961343610736591
project_prf_application_group_business_application,0.0003130308227581674
project_prf_application_group_mathematically_intensive_application_1,0.00037207784532491544
tech_tf_language_type_4GL,0.0004452922911999113
project_prf_development_type_new_development,0.0005205622950079508
tech_tf_tools_used,0.0005547778956863758
_case_tool_used_no,0.000562228783334244
_case_tool_used_don_t_know,0.0006097407927950993
tech_tf_dbms_used_yes,0.0006701251542195072
external_eef_data_quality_rating_b,0.0008263682461099375
tech_tf_development_platform_mf,0.001012641732212717
project_prf_team_size_group,0.0016415445010598453
process_pmf_development_methodologies,0.0019316652043845195
tech_tf_language_type_3GL,0.0020482269743882188
tech_tf_primary_programming_language,0.0025197717537409443
process_pmf_docs,0.002697279846183205
external_eef_industry_sector,0.0044465417247384455
project_prf_application_type,0.0050863586902030414
project_prf_relative_size,0.006884735363313165
external_eef_organisation_type,0.00763053416411785
project_prf_year_of_project,0.008403870080063134
project_prf_max_team_size,0.009850390283551419
project_prf_functional_size,0.050711100796022646
project_prf_normalised_work_effort_level_1,1.5988255029463212
