feature,mean_importance
tech_tf_development_platform_pc,-0.0005799941747347326
tech_tf_tools_used,-0.0005689973456604429
project_prf_development_type_re_development,-0.0001383037329370576
project_prf_application_group_real_time_application,-1.5255746205175557e-05
tech_tf_dbms_used_no,0.0
tech_tf_architecture_not_applicable,0.0
project_prf_application_group_mathematically_intensive_application,0.0
project_prf_application_group_infrastructure_software,0.0
tech_tf_language_type_5GL,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_development_platform_proprietary,0.0
tech_tf_development_platform_hand_held,0.0
tech_tf_language_type_APG,2.424949255343464e-05
tech_tf_architecture_don_t_know,2.4773314024993666e-05
tech_tf_development_platform_multi,7.879672744572422e-05
tech_tf_language_type_Missing,8.115817132570355e-05
project_prf_application_group_mathematically_intensive_application_1,0.00014595482796775637
_case_tool_used_no,0.00019322023726167924
project_prf_development_type_new_development,0.0002437654750089467
tech_tf_language_type_4GL,0.00025751977148699977
project_prf_application_group_business_application,0.00040591686618983783
tech_tf_dbms_used_yes,0.000589743518369646
_case_tool_used_don_t_know,0.0006284939353623148
process_pmf_development_methodologies,0.000727151934706334
tech_tf_architecture_no,0.0008194646546626425
tech_tf_development_platform_mr,0.0008369761656155675
tech_tf_development_platform_mf,0.0008681914686182325
tech_tf_architecture_yes,0.0009704810235662949
tech_tf_language_type_3GL,0.0014238607127369587
external_eef_data_quality_rating_b,0.0019025302355205672
project_prf_team_size_group,0.002230831604924738
_case_tool_used_yes,0.002388172135969881
tech_tf_primary_programming_language,0.0024420029741834283
process_pmf_docs,0.0035858455281915515
external_eef_industry_sector,0.004488638159077379
project_prf_year_of_project,0.006338688055055779
project_prf_application_type,0.007075543994533047
project_prf_max_team_size,0.009147450618305025
external_eef_organisation_type,0.015820799726335245
project_prf_relative_size,0.016698293700725002
project_prf_functional_size,0.058790260370574145
project_prf_normalised_work_effort_level_1,1.5757330589327645
