feature,mean_importance
project_prf_application_group_real_time_application,-7.144365457359276e-05
tech_tf_development_platform_hand_held,0.0
tech_tf_architecture_not_applicable,0.0
project_prf_development_type_re_development,0.0
tech_tf_dbms_used_no,0.0
project_prf_application_group_mathematically_intensive_application,0.0
tech_tf_language_type_5GL,0.0
project_prf_application_group_infrastructure_software,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_development_platform_proprietary,0.0
tech_tf_language_type_APG,7.638873547322067e-07
tech_tf_development_platform_multi,4.648124458050962e-06
tech_tf_language_type_4GL,7.021358898863795e-05
tech_tf_architecture_don_t_know,7.150533059632202e-05
tech_tf_tools_used,0.00010018513165957338
tech_tf_language_type_Missing,0.00018704486481836564
tech_tf_architecture_no,0.00021694589430654583
project_prf_application_group_mathematically_intensive_application_1,0.0002446887996325767
_case_tool_used_don_t_know,0.0002657600054154996
_case_tool_used_no,0.00033184217245126323
tech_tf_development_platform_pc,0.0005082115875787135
process_pmf_development_methodologies,0.0005503191612376126
tech_tf_development_platform_mr,0.0005699063761562401
project_prf_application_group_business_application,0.0005811479188849528
project_prf_development_type_new_development,0.0006586118107721625
tech_tf_architecture_yes,0.0008135276572259293
tech_tf_dbms_used_yes,0.0009041606624701368
tech_tf_language_type_3GL,0.001009639745240988
external_eef_data_quality_rating_b,0.0010147529932831051
_case_tool_used_yes,0.0013567588463150079
tech_tf_primary_programming_language,0.0015506723231269281
tech_tf_development_platform_mf,0.0018796820640001142
project_prf_team_size_group,0.00299635722988634
process_pmf_docs,0.0037530660581173215
external_eef_industry_sector,0.005071563680694
project_prf_application_type,0.00686330639000772
project_prf_year_of_project,0.007816604578538212
external_eef_organisation_type,0.01069416584290502
project_prf_max_team_size,0.013102287853119399
project_prf_relative_size,0.014755622196645151
project_prf_functional_size,0.053836935210871406
project_prf_normalised_work_effort_level_1,1.292873597498726
