feature,mean_importance
tech_tf_architecture_yes,-0.0004409876451683635
tech_tf_development_platform_mr,-0.00013067976229227742
project_prf_application_group_business_application,-2.5986642102361622e-05
project_prf_application_group_mathematically_intensive_application_1,-1.3717080471727095e-05
project_prf_development_type_re_development,-4.511318332926089e-06
tech_tf_development_platform_proprietary,0.0
tech_tf_architecture_not_applicable,0.0
project_prf_application_group_mathematically_intensive_application,0.0
project_prf_application_group_infrastructure_software,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_development_platform_hand_held,0.0
tech_tf_language_type_5GL,0.0
tech_tf_dbms_used_no,0.0
tech_tf_language_type_APG,2.3774360773119034e-05
tech_tf_language_type_Missing,3.287828695135372e-05
tech_tf_development_platform_multi,6.644679434376841e-05
tech_tf_architecture_don_t_know,9.668212577165284e-05
_case_tool_used_no,0.0001460662312091021
tech_tf_development_platform_pc,0.00015921190480530574
project_prf_application_group_real_time_application,0.00017100109137380555
tech_tf_language_type_4GL,0.00019001193981843593
tech_tf_architecture_no,0.00022707179995139006
_case_tool_used_yes,0.00046578889740943595
tech_tf_tools_used,0.0005775569118949733
_case_tool_used_don_t_know,0.0006402488394676081
project_prf_development_type_new_development,0.0011605764417466579
tech_tf_language_type_3GL,0.001219620619384657
process_pmf_development_methodologies,0.001363170224441574
tech_tf_dbms_used_yes,0.0014562221158456526
external_eef_data_quality_rating_b,0.0017425404554828037
tech_tf_development_platform_mf,0.0018297728721434856
tech_tf_primary_programming_language,0.0018935146678708797
project_prf_application_type,0.0034744856880841732
project_prf_team_size_group,0.0038500496386295246
process_pmf_docs,0.003910802692988288
external_eef_industry_sector,0.007583058514220561
project_prf_max_team_size,0.010486239638633429
project_prf_year_of_project,0.012286853512448934
external_eef_organisation_type,0.01939764971125805
project_prf_relative_size,0.023959081552870617
project_prf_functional_size,0.056033585780827753
project_prf_normalised_work_effort_level_1,1.5753342274400122
