feature,mean_importance
external_eef_industry_sector,-0.0003955576941440116
tech_tf_architecture_yes,-0.0001592142238293348
tech_tf_tools_used,-0.0001527917958313939
tech_tf_development_platform_mr,-0.00013051650302284626
tech_tf_development_platform_mf,-0.00010019635022744458
project_prf_development_type_re_development,-9.891337464504809e-05
_case_tool_used_no,-9.759760784006644e-05
tech_tf_language_type_3GL,-8.222274731737172e-05
tech_tf_language_type_Missing,-7.470152936556105e-05
external_eef_data_quality_rating_b,-6.642570743970525e-05
project_prf_application_group_real_time_application,-4.226361560291311e-05
project_prf_application_group_business_application,-3.3606818890734996e-05
project_prf_application_type,-1.847700028243318e-05
_case_tool_used_don_t_know,-1.0417910134080665e-05
tech_tf_primary_programming_language,-5.280539555532759e-06
project_prf_application_group_mathematically_intensive_application_1,-2.386668491796695e-06
project_prf_application_group_mathematically_intensive_application,0.0
tech_tf_language_type_5GL,0.0
tech_tf_development_platform_hand_held,0.0
tech_tf_dbms_used_no,0.0
tech_tf_architecture_not_applicable,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
project_prf_application_group_infrastructure_software,6.683932724634023e-07
tech_tf_development_platform_proprietary,7.0594900700396425e-06
_case_tool_used_yes,9.811647135879453e-06
tech_tf_language_type_4GL,1.0406664239111934e-05
process_pmf_development_methodologies,1.1380312229970075e-05
tech_tf_architecture_no,1.174265373710126e-05
tech_tf_language_type_APG,3.644190813201914e-05
tech_tf_dbms_used_yes,3.887111950710842e-05
tech_tf_architecture_don_t_know,4.3131207598331305e-05
22_LightGBM_prediction,6.264250242856705e-05
tech_tf_development_platform_multi,6.651903386708583e-05
tech_tf_development_platform_pc,6.657152784619869e-05
project_prf_functional_size,0.00010792677169311968
project_prf_team_size_group,0.00012381154269265268
project_prf_development_type_new_development,0.00014636015970585363
process_pmf_docs,0.0002130856796335838
project_prf_year_of_project,0.0005329387694767151
external_eef_organisation_type,0.0005642697217954892
project_prf_max_team_size,0.0012517132749738549
project_prf_relative_size,0.0014243246617228831
1_Linear_prediction,0.007912059901078322
2_Default_LightGBM_prediction,0.014230389838726395
21_RandomForest_prediction,0.02270479936942495
project_prf_normalised_work_effort_level_1,0.02473504158609915
3_Xgboost_prediction,0.07843980245040333
Ensemble_prediction,0.2357585246130845
12_LightGBM_prediction,0.996361743187447
