feature,mean_importance
tech_tf_architecture_no,-0.00032432894050167386
process_pmf_development_methodologies,-0.00027814494046710103
tech_tf_development_platform_mr,-0.00024218719105660382
tech_tf_architecture_yes,-0.0002256337213706397
project_prf_max_team_size,-0.0001807123032911702
_case_tool_used_yes,-0.00011011685352244546
project_prf_team_size_group,-9.080158121523574e-05
tech_tf_dbms_used_yes,-7.999652364134094e-05
tech_tf_language_type_APG,-4.943142538584994e-05
_case_tool_used_don_t_know,-4.168575461102747e-05
project_prf_application_group_business_application,-2.638448149373876e-05
tech_tf_architecture_don_t_know,-2.1179179593622947e-05
process_pmf_docs,-7.741594454653555e-06
project_prf_application_group_mathematically_intensive_application_1,-4.265106855868422e-06
_case_tool_used_no,-2.90571855616345e-06
tech_tf_language_type_5GL,0.0
tech_tf_development_platform_proprietary,0.0
tech_tf_development_platform_hand_held,0.0
tech_tf_architecture_not_applicable,0.0
tech_tf_dbms_used_no,0.0
project_prf_application_group_mathematically_intensive_application,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
project_prf_application_group_infrastructure_software,1.1409564212194745e-06
project_prf_application_group_real_time_application,2.3767853425046837e-06
tech_tf_development_platform_mf,5.91848989599797e-06
tech_tf_language_type_4GL,1.1635490314847869e-05
tech_tf_development_platform_multi,2.2342072452045947e-05
tech_tf_language_type_Missing,2.421865076720972e-05
tech_tf_primary_programming_language,4.557314476669877e-05
tech_tf_tools_used,4.581639032481266e-05
tech_tf_development_platform_pc,5.4716888620221646e-05
external_eef_data_quality_rating_b,5.9204108243389455e-05
project_prf_development_type_re_development,0.00011644497418681898
project_prf_application_type,0.00011917383563829972
tech_tf_language_type_3GL,0.00012098890419465977
22_LightGBM_prediction,0.0001330687559565981
project_prf_development_type_new_development,0.0001821768761529216
external_eef_organisation_type,0.0002108511298665114
external_eef_industry_sector,0.00043971976059950654
project_prf_year_of_project,0.0008212289484558343
project_prf_functional_size,0.0015218818894417118
1_Linear_prediction,0.001632424554268526
project_prf_relative_size,0.0029060473034651945
2_Default_LightGBM_prediction,0.013958769859229277
21_RandomForest_prediction,0.017231888993165946
project_prf_normalised_work_effort_level_1,0.024403573803723825
3_Xgboost_prediction,0.050043562781382354
Ensemble_prediction,0.2113132247642115
12_LightGBM_prediction,0.8970177555112114
