feature,mean_importance
process_pmf_docs,-0.01389286758175815
process_pmf_development_methodologies_agile_development,-0.011248888926731542
external_eef_organisation_type,-0.010826221762699553
project_prf_relative_size_m1,-0.005156251056977895
tech_tf_tools_used,-0.005030483067612312
external_eef_data_quality_rating_b,-0.0035519166410056036
tech_tf_development_platform_pc,-0.0018574610458145957
tech_tf_language_type_4GL,-0.0015837554629163308
tech_tf_primary_programming_language_c_,-0.0012677126231021353
tech_tf_primary_programming_language_java,-0.000865459278852665
people_prf_personnel_changes,-1.8718046737831175e-05
project_prf_team_size_group_41_50,0.0
tech_tf_primary_programming_language_proprietary_agile_platform,0.0
project_prf_team_size_group_21_30,0.0
project_prf_relative_size_xxs,0.0
project_prf_team_size_group_3_4,0.0
project_prf_team_size_group_61_70,0.0
process_pmf_development_methodologies_agile_development__iterative,0.0
project_prf_relative_size_l,0.0
process_pmf_development_methodologies_agile_development__joint_application_development__jad___multifunctional_teams,0.0
process_pmf_development_methodologies_agile_development__personal_software_process__psp___unified_process,0.0
process_pmf_development_methodologies_agile_development__scrum,0.0
process_pmf_development_methodologies_agile_development__unified_process,0.0
process_pmf_development_methodologies_personal_software_process__psp___unified_process,0.0
tech_tf_architecture_client_server,0.0
tech_tf_architecture_multi_tier,0.0
tech_tf_client_server_no,0.0
project_prf_team_size_group_9_14,0.0
project_prf_cost_currency_canada__dollar,0.0
project_prf_cost_currency_european__euro,0.0
tech_tf_development_platform_mr,0.0
project_prf_application_group_mathematically_intensive_application,0.0
project_prf_application_group_real_time_application,0.0
tech_tf_primary_programming_language_pl_i,0.0
project_prf_development_type_re_development,0.0
tech_tf_development_platform_multi,0.0
project_prf_application_group_infrastructure_software,0.0
tech_tf_language_type_5GL,0.0
tech_tf_development_platform_proprietary,0.0
tech_tf_primary_programming_language_abap,0.0
tech_tf_primary_programming_language_c__,0.0
tech_tf_primary_programming_language_javascript,0.0
project_prf_application_group_business_application,0.0
tech_tf_dbms_used_yes,8.370102825512871e-05
project_prf_team_size_group_5_8,0.00030011922685607706
project_prf_team_size_group_Missing,0.0005905341678053289
tech_tf_server_roles,0.0007408136882778082
tech_tf_client_server_yes,0.0009174570225672252
project_prf_relative_size_m2,0.001267270097916312
tech_tf_web_development_web,0.0019265795571611843
tech_tf_architecture_multi_tier_with_web_public_interface,0.003231348735034112
project_prf_development_type_new_development,0.004376034112365412
external_eef_industry_sector,0.004537995190411426
project_prf_relative_size_s,0.004649380509348461
project_prf_team_size_group_2,0.004924394209339189
tech_tf_primary_programming_language_oracle,0.006188227317701117
project_prf_year_of_project,0.010301435628235923
tech_tf_architecture_stand_alone,0.015286105347388857
project_prf_relative_size_xs,0.03285123420193445
project_prf_application_type,0.07149780598929537
project_prf_functional_size,0.11658835193113826
project_prf_max_team_size,0.49603172983958654
