feature,mean_importance
tech_tf_language_type_4GL,-0.0005446101991899627
tech_tf_architecture_no,-0.00048700693457585513
_case_tool_used_no,-0.00016749208148377493
_case_tool_used_don_t_know,-0.00013600100677706035
project_prf_development_type_new_development,-0.00012285747722361184
project_prf_development_type_re_development,-5.476053062987568e-05
project_prf_application_group_infrastructure_software,-4.4362841597810064e-05
tech_tf_architecture_not_applicable,0.0
tech_tf_dbms_used_no,0.0
project_prf_application_group_mathematically_intensive_application,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_development_platform_proprietary,0.0
tech_tf_language_type_5GL,0.0
tech_tf_development_platform_hand_held,0.0
project_prf_application_group_real_time_application,9.738179864914043e-06
tech_tf_language_type_APG,2.775491763620519e-05
tech_tf_development_platform_multi,3.327056307238369e-05
project_prf_application_group_mathematically_intensive_application_1,0.0001946059829136773
external_eef_data_quality_rating_b,0.00020855847237149643
tech_tf_architecture_yes,0.00024562710040540307
tech_tf_language_type_Missing,0.0002631466816898284
tech_tf_tools_used,0.000539891988531102
tech_tf_architecture_don_t_know,0.0005411347553609877
project_prf_team_size_group,0.0006374067559928754
tech_tf_dbms_used_yes,0.0007314652045561712
tech_tf_development_platform_mr,0.0007659497090569511
tech_tf_development_platform_pc,0.0009188073336375349
_case_tool_used_yes,0.0012186423524982114
process_pmf_development_methodologies,0.0014111117291037533
tech_tf_primary_programming_language,0.0015396902257990299
tech_tf_development_platform_mf,0.0016622131618078378
external_eef_industry_sector,0.0016941983472794798
tech_tf_language_type_3GL,0.0016996973174023115
project_prf_application_group_business_application,0.002002365364366736
process_pmf_docs,0.002718068895437252
project_prf_application_type,0.006239702927758536
project_prf_relative_size,0.006481784211935108
project_prf_max_team_size,0.0076875049356409
project_prf_year_of_project,0.007762487968156599
external_eef_organisation_type,0.008165757852787324
project_prf_functional_size,0.08533938130413174
project_prf_normalised_work_effort_level_1,1.4283346530991128
