feature,mean_importance
external_eef_data_quality_rating_b,-9.233807559959895e-05
_case_tool_used_don_t_know,-2.297206044387795e-05
project_prf_application_group_infrastructure_software,-2.2819583608543748e-05
tech_tf_development_platform_multi,-2.4715311715259313e-06
tech_tf_development_platform_proprietary,-2.294839992229847e-06
tech_tf_dbms_used_no,-1.1740226920770036e-07
tech_tf_development_platform_hand_held,0.0
project_prf_application_group_business_application__infrastructure_software,0.0
tech_tf_architecture_not_applicable,0.0
project_prf_application_group_mathematically_intensive_application,0.0
tech_tf_language_type_5GL,3.6195585573078894e-07
project_prf_application_group_mathematically_intensive_application_1,1.3916002829757191e-05
tech_tf_development_platform_mr,1.9887087304801265e-05
tech_tf_architecture_don_t_know,4.2807320255446035e-05
tech_tf_language_type_APG,7.491177563610646e-05
project_prf_development_type_re_development,7.981090038157168e-05
project_prf_application_group_real_time_application,0.000172302016622862
_case_tool_used_no,0.00026360634508895697
tech_tf_language_type_Missing,0.0002668114653472248
tech_tf_architecture_no,0.0005989565941991002
project_prf_development_type_new_development,0.0008110962810719047
tech_tf_dbms_used_yes,0.0008423145145772914
process_pmf_development_methodologies,0.0009147215307596379
tech_tf_architecture_yes,0.001082113767988728
project_prf_team_size_group,0.0010911828471077772
project_prf_application_group_business_application,0.0012175315740048168
_case_tool_used_yes,0.0016789410848490408
tech_tf_language_type_4GL,0.0019884824678675613
tech_tf_language_type_3GL,0.0020510493344881838
tech_tf_development_platform_pc,0.002216924035790964
tech_tf_development_platform_mf,0.0026979672138279774
tech_tf_tools_used,0.0027374974301319272
tech_tf_primary_programming_language,0.004389514553796008
process_pmf_docs,0.004504316870317032
external_eef_industry_sector,0.006493058465978361
project_prf_application_type,0.007474723060743957
project_prf_relative_size,0.009213798102183063
project_prf_year_of_project,0.009264198558444776
project_prf_max_team_size,0.010244203419984109
external_eef_organisation_type,0.012903748251976335
project_prf_functional_size,0.10576703549016728
project_prf_normalised_work_effort_level_1,1.6162189908160856
